candidate,word
enriquez,inversiones
enriquez,alta
enriquez,rentabilidad
enriquez,social
enriquez,trabajadores
enriquez,puedan
enriquez,invertir
enriquez,infraestructura
enriquez,nacional
enriquez,expropiar
enriquez,fondos
enriquez,disponibles
enriquez,afp
enriquez,vale
enriquez,trabajadores
enriquez,continuar
enriquez,manejando
enriquez,fondos
enriquez,actuales
enriquez,sociedades
enriquez,an
enriquez,reguladas
enriquez,ips
enriquez,har
enriquez,cargo
enriquez,administraci
enriquez,sistema
enriquez,reparto
enriquez,crear
enriquez,significa
enriquez,gastos
enriquez,adicionales
enriquez,eje
enriquez,desarrollo
enriquez,integral
enriquez,educaci
enriquez,fortalecimiento
enriquez,educaci
enriquez,p
enriquez,aproximaci
enriquez,debate
enriquez,apoyamos
enriquez,impulso
enriquez,reformador
enriquez,bachelet
enriquez,gabinete
enriquez,particular
enriquez,antiguos
enriquez,dirigentes
enriquez,estudiantiles
enriquez,cargo
enriquez,desarrollar
enriquez,reforma
enriquez,materia
enriquez,educaci
enriquez,improvisaci
enriquez,lamentablemente
enriquez,mostraron
enriquez,termin
enriquez,da
enriquez,impulso
enriquez,social
enriquez,gozaba
enriquez,amplio
enriquez,consenso
enriquez,p
enriquez,puso
enriquez,tela
enriquez,juicio
enriquez,capacidad
enriquez,desarrollar
enriquez,reformas
enriquez,debilidad
enriquez,incapacidad
enriquez,plantear
enriquez,debate
enriquez,profundo
enriquez,esencial
enriquez,rol
enriquez,educaci
enriquez,continuaci
enriquez,presentan
enriquez,consideramos
enriquez,principales
enriquez,ejes
enriquez,pol
enriquez,p
enriquez,educaci
enriquez,cuyo
enriquez,objetivo
enriquez,central
enriquez,mejorar
enriquez,acceso
enriquez,equidad
enriquez,calidad
enriquez,oferta
enriquez,p
enriquez,diagn
enriquez,chile
enriquez,a
enriquez,educaci
enriquez,inspirarse
enriquez,valores
enriquez,humanistas
enriquez,pas
enriquez,gobernada
enriquez,l
enriquez,mercantilista
enriquez,econom
enriquez,social
enriquez,mercado
enriquez,forma
enriquez,educaci
enriquez,pas
enriquez,derecho
enriquez,garantizado
enriquez,servicio
enriquez,opera
enriquez,leyes
enriquez,compra
enriquez,venta
enriquez,consumo
enriquez,punto
enriquez,vista
enriquez,gesti
enriquez,instal
enriquez,modelo
enriquez,basado
enriquez,competencia
enriquez,escuelas
enriquez,colegios
enriquez,compiten
enriquez,alumnos
enriquez,recursos
enriquez,funci
enriquez,puntajes
enriquez,obtenidos
enriquez,sistema
enriquez,medici
enriquez,estandarizado
enriquez,simce
enriquez,cristalizar
enriquez,desigualdad
enriquez,origen
enriquez,dise
enriquez,sistema
enriquez,nacional
enriquez,educaci
enriquez,descansado
enriquez,modelo
enriquez,mercado
enriquez,transacci
enriquez,consumo
enriquez,entiende
enriquez,sistema
enriquez,educaci
enriquez,integral
enriquez,capaz
enriquez,cubrir
enriquez,reas
enriquez,fundamentales
enriquez,tica
enriquez,est
enriquez,desarrollo
enriquez,emocional
enriquez,desarrollo
enriquez,intelectual
enriquez,desarrollo
enriquez,f
enriquez,ministerio
enriquez,educaci
enriquez,guiar
enriquez,debate
enriquez,nacional
enriquez,educaci
enriquez,integral
enriquez,rol
enriquez,limitado
enriquez,actuado
enriquez,ente
enriquez,administraci
enriquez,recursos
enriquez,subvenciones
enriquez,chile
enriquez,mencionar
enriquez,propuestas
enriquez,soluciones
enriquez,razonable
enriquez,abrir
enriquez,debate
enriquez,torno
enriquez,elementos
enriquez,entendemos
enriquez,educaci
enriquez,integral
enriquez,forma
enriquez,entendemos
enriquez,acceso
enriquez,equidad
enriquez,calidad
enriquez,educaci
enriquez,respondida
enriquez,pregunta
enriquez,rol
enriquez,hora
enriquez,garantizar
enriquez,derecho
enriquez,educaci
enriquez,progresistas
enriquez,consideramos
enriquez,lamentablemente
enriquez,periodo
enriquez,presidencial
enriquez,debati
enriquez,entendemos
enriquez,acceso
enriquez,equidad
enriquez,calidad
enriquez,educaci
enriquez,progresistas
enriquez,educaci
enriquez,integral
enriquez,entendiendo
enriquez,educaci
enriquez,velar
enriquez,abarcar
enriquez,criterios
enriquez,tica
enriquez,est
enriquez,desarrollo
enriquez,emocional
enriquez,desarrollo
enriquez,intelectual
enriquez,desarrollo
enriquez,f
enriquez,significa
enriquez,cambiar
enriquez,paradigma
enriquez,educaci
enriquez,basada
enriquez,fragmentaci
enriquez,conocimiento
enriquez,funci
enriquez,disciplinas
enriquez,traduce
enriquez,inyecciones
enriquez,material
enriquez,pedag
enriquez,alumnos
enriquez,aprendan
enriquez,pensar
enriquez,interrelacionar
enriquez,desarrollar
enriquez,habilidades
enriquez,blandes
enriquez,anal
enriquez,etc
enriquez,rol
enriquez,hora
enriquez,garantizar
enriquez,derecho
enriquez,educaci
enriquez,progresistas
enriquez,garantizar
enriquez,derecho
enriquez,acceso
enriquez,equidad
enriquez,calidad
enriquez,universidades
enriquez,estatales
enriquez,liceos
enriquez,p
enriquez,prioridad
enriquez,fortalecer
enriquez,oferta
enriquez,p
enriquez,escuelas
enriquez,particulares
enriquez,subvencionadas
enriquez,creemos
enriquez,cumplir
enriquez,requisitos
enriquez,establezca
enriquez,directorios
enriquez,presencia
enriquez,representantes
enriquez,desmunicipalizaci
enriquez,universidades
enriquez,privadas
enriquez,caso
enriquez,decida
enriquez,financie
enriquez,proyectos
enriquez,educativos
enriquez,puc
enriquez,progresistas
enriquez,consideramos
enriquez,particulares
enriquez,subvencionados
enriquez,instituciones
enriquez,garantizar
enriquez,cumplimiento
enriquez,serie
enriquez,requisitos
enriquez,garantizar
enriquez,ense
enriquez,t
enriquez,aborto
enriquez,terap
enriquez,contravenga
enriquez,creencias
enriquez,religiosa
enriquez,espec
enriquez,contar
enriquez,acreditaci
enriquez,pregrado
enriquez,post
enriquez,grado
enriquez,investigaci
enriquez,extensi
enriquez,nivel
enriquez,propuestas
enriquez,materia
enriquez,educaci
enriquez,superior
enriquez,proponemos
enriquez,gratuidad
enriquez,educaci
enriquez,superior
enriquez,creemos
enriquez,garantizar
enriquez,derecho
enriquez,acceder
enriquez,estudiar
enriquez,gratuita
enriquez,universidad
enriquez,estatal
enriquez,p
enriquez,conforme
enriquez,definici
enriquez,calidad
enriquez,gratuidad
enriquez,distingue
enriquez,tipos
enriquez,estudiantes
enriquez,derechos
enriquez,otorga
enriquez,distinguen
enriquez,tipo
enriquez,familias
enriquez,origen
enriquez,color
enriquez,piel
enriquez,religi
enriquez,estudiante
enriquez,derecho
enriquez,inherente
enriquez,estudiante
enriquez,chileno
enriquez,funci
enriquez,padre
enriquez,t
enriquez,abuelo
enriquez,sentido
enriquez,continuaremos
enriquez,porcentaje
enriquez,comprometido
enriquez,actual
enriquez,gobierno
enriquez,acreditaci
enriquez,considerando
enriquez,garantizar
enriquez,nivel
enriquez,contenido
enriquez,educaci
enriquez,consideramos
enriquez,acreditaci
enriquez,obligatoria
enriquez,vinculante
enriquez,vale
enriquez,obtenerla
enriquez,instituci
enriquez,facultada
enriquez,impartir
enriquez,ense
enriquez,transformarse
enriquez,cft
enriquez,ip
enriquez,tipos
enriquez,acreditaciones
enriquez,propone
enriquez,crear
enriquez,tipos
enriquez,acreditaci
enriquez,nivel
enriquez,acad
enriquez,tipo
enriquez,obtenci
enriquez,obligatoria
enriquez,impartir
enriquez,cursos
enriquez,pregrado
enriquez,tipo
enriquez,obtenci
enriquez,obligatoria
enriquez,impartir
enriquez,cursos
enriquez,postgrado
enriquez,tipo
enriquez,obtenci
enriquez,certifica
enriquez,desarrollo
enriquez,l
enriquez,investigaci
enriquez,proceso
enriquez,acreditaci
enriquez,acreditaciones
enriquez,duraci
enriquez,a
enriquez,cna
enriquez,chile
enriquez,deber
enriquez,evaluar
enriquez,anualmente
enriquez,cumplimiento
enriquez,requisitos
enriquez,tipo
enriquez,acreditaci
enriquez,solicitada
enriquez,adicionalmente
enriquez,posterior
enriquez,acreditaci
enriquez,tipo
enriquez,universidad
enriquez,ver
enriquez,obligaci
enriquez,obtener
enriquez,acreditaci
enriquez,tipo
enriquez,certifica
enriquez,desarrollo
enriquez,l
enriquez,investigaci
enriquez,permitir
enriquez,incentivar
enriquez,desarrollo
enriquez,cient
enriquez,tecnol
enriquez,universitario
enriquez,formaci
enriquez,docente
enriquez,claves
enriquez,materia
enriquez,educaci
enriquez,desarrollo
enriquez,crecimiento
enriquez,docentes
enriquez,educaci
enriquez,depende
enriquez,fundamentalmente
enriquez,haga
enriquez,profesorado
enriquez,profesor
enriquez,contar
enriquez,competencias
enriquez,personales
enriquez,profesionales
enriquez,niveles
enriquez,confianza
enriquez,autonom
enriquez,necesarios
enriquez,alcanzar
enriquez,objetivos
enriquez,propuestos
enriquez,compromiso
enriquez,fortalecer
enriquez,formaci
enriquez,docente
enriquez,supone
enriquez,esfuerzos
enriquez,mejorar
enriquez,formaci
enriquez,inicial
enriquez,docentes
enriquez,alfabetizaci
enriquez,digital
enriquez,necesario
enriquez,asegurar
enriquez,formaci
enriquez,integral
enriquez,vale
enriquez,tica
enriquez,intelectual
enriquez,corporal
enriquez,est
enriquez,art
enriquez,social
enriquez,lograr
enriquez,sentido
enriquez,profesi
enriquez,docente
enriquez,reforzando
enriquez,prop
enriquez,moral
enriquez,educaci
enriquez,necesario
enriquez,estimular
enriquez,formaci
enriquez,postgrado
enriquez,generar
enriquez,facilidades
enriquez,formaci
enriquez,continua
enriquez,experiencia
enriquez,docente
enriquez,aula
enriquez,genera
enriquez,constantes
enriquez,diversas
enriquez,necesidades
enriquez,consideran
enriquez,formaci
enriquez,inicial
enriquez,proponemos
enriquez,generar
enriquez,sistema
enriquez,consulta
enriquez,permanente
enriquez,articular
enriquez,demandas
enriquez,ofertas
enriquez,desarrollo
enriquez,profesional
enriquez,establecer
enriquez,di
enriquez,docentes
enriquez,di
enriquez,proponemos
enriquez,establecer
enriquez,marco
enriquez,regulatorio
enriquez,profesi
enriquez,docente
enriquez,incluya
enriquez,definici
enriquez,imparte
enriquez,carrera
enriquez,profesor
enriquez,integre
enriquez,profesores
enriquez,asistentes
enriquez,educaci
enriquez,p
enriquez,estatal
enriquez,particular
enriquez,r
enriquez,jur
enriquez,laboral
enriquez,demandas
enriquez,deuda
enriquez,hist
enriquez,marco
enriquez,amplio
enriquez,pol
enriquez,jubilaciones
enriquez,justas
enriquez,mejorar
enriquez,condiciones
enriquez,docente
enriquez,propuesta
enriquez,incluye
enriquez,reducir
enriquez,flexibilizar
enriquez,malla
enriquez,curricular
enriquez,contenidos
enriquez,asignatura
enriquez,optimizar
enriquez,condiciones
enriquez,reduciendo
enriquez,n
enriquez,alumnos
enriquez,profesor
enriquez,lograr
enriquez,m
enriquez,alumnos
enriquez,elevar
enriquez,remuneraci
enriquez,adecuada
enriquez,particularidades
enriquez,funci
enriquez,docente
enriquez,comparable
enriquez,niveles
enriquez,alcanzados
enriquez,profesiones
enriquez,remuneradas
enriquez,atraer
enriquez,j
enriquez,talentosos
enriquez,carrera
enriquez,docente
enriquez,establecer
enriquez,sistema
enriquez,remuneraci
enriquez,asociado
enriquez,formaci
enriquez,acad
enriquez,formaci
enriquez,vida
enriquez,profesional
enriquez,docentes
enriquez,equilibrar
enriquez,estabilidad
enriquez,laboral
enriquez,requerimientos
enriquez,evaluaci
enriquez,desempe
enriquez,desarrollar
enriquez,carrera
enriquez,magisterial
enriquez,centrada
enriquez,aula
enriquez,carrera
enriquez,funcionalidad
enriquez,horizontal
enriquez,profesor
enriquez,mantenga
enriquez,aula
enriquez,transfiera
enriquez,administraci
enriquez,particular
enriquez,establecer
enriquez,carrera
enriquez,permita
enriquez,avance
enriquez,salarial
enriquez,significativo
enriquez,funci
enriquez,desempe
enriquez,pedag
enriquez,ii
enriquez,formaci
enriquez,permanente
enriquez,iii
enriquez,formaci
enriquez,acad
enriquez,iv
enriquez,experiencia
enriquez,desempe
enriquez,administrativo
enriquez,cae
enriquez,historia
enriquez,constituci
enriquez,pinochet
enriquez,entiende
enriquez,educaci
enriquez,superior
enriquez,consumo
enriquez,transable
enriquez,adquirible
enriquez,pago
enriquez,matr
enriquez,aranceles
enriquez,inicio
enriquez,perjuicio
enriquez,personas
enriquez,deb
enriquez,financiar
enriquez,directamente
enriquez,educaci
enriquez,desearan
enriquez,adquirir
enriquez,decidi
enriquez,apoyar
enriquez,monetariamente
enriquez,merecieran
enriquez,gobierno
enriquez,entreg
enriquez,becas
enriquez,cr
enriquez,estudiantes
enriquez,acreditaran
enriquez,excelentes
enriquez,rendimientos
enriquez,acad
enriquez,precariedad
enriquez,econ
enriquez,grupo
enriquez,familiar
enriquez,mercado
enriquez,educaci
enriquez,superior
enriquez,expandi
enriquez,r
enriquez,arancel
enriquez,promedio
enriquez,universidades
enriquez,estatales
enriquez,alto
enriquez,am
enriquez,latina
enriquez,quinto
enriquez,alto
enriquez,pa
enriquez,oecd
enriquez,argentina
enriquez,brasil
enriquez,cuba
enriquez,guatemala
enriquez,venezuela
enriquez,manten
enriquez,sistema
enriquez,gratuito
enriquez,educaci
enriquez,superior
enriquez,gasto
enriquez,educaci
enriquez,dek
enriquez,presupuesto
enriquez,fiscal
enriquez,versus
enriquez,pa
enriquez,oecd
enriquez,cr
enriquez,aval
enriquez,cae
enriquez,nace
enriquez,aumentar
enriquez,cobertura
enriquez,educaci
enriquez,superior
enriquez,cuestione
enriquez,rol
enriquez,garante
enriquez,derecho
enriquez,significara
enriquez,aprob
enriquez,junio
enriquez,trataba
enriquez,pr
enriquez,entregados
enriquez,bancos
enriquez,comerciales
enriquez,financiar
enriquez,programas
enriquez,educaci
enriquez,superior
enriquez,propuesta
enriquez,proponemos
enriquez,sacar
enriquez,bancos
enriquez,financiamiento
enriquez,estudiantil
enriquez,propone
enriquez,entregue
enriquez,cr
enriquez,tasa
enriquez,inter
enriquez,cobrados
enriquez,uf
enriquez,suplir
enriquez,efecto
enriquez,ppa
enriquez,condonar
enriquez,deuda
enriquez,cae
enriquez,equivale
enriquez,millones
enriquez,usd
enriquez,condenar
enriquez,multas
enriquez,intereses
enriquez,desmesurados
enriquez,eje
enriquez,desarrollo
enriquez,integral
enriquez,miner
enriquez,recurso
enriquez,esencial
enriquez,futuro
enriquez,chile
enriquez,diagn
enriquez,actualidad
enriquez,impuesto
enriquez,miner
enriquez,dependiendo
enriquez,nivel
enriquez,producci
enriquez,aplica
enriquez,renta
enriquez,imponible
enriquez,operacional
enriquez,base
enriquez,margen
enriquez,operacional
enriquez,minero
enriquez,representa
enriquez,porcentaje
enriquez,renta
enriquez,imponible
enriquez,operacional
enriquez,ingreso
enriquez,operacional
enriquez,impuesto
enriquez,encuentro
enriquez,vigente
enriquez,a
enriquez,obstante
enriquez,tasas
enriquez,voluntarias
enriquez,explotadores
enriquez,mineros
enriquez,suscrito
enriquez,contrato
enriquez,invariabilidad
enriquez,tributaria
enriquez,propuesta
enriquez,royalty
enriquez,extracci
enriquez,toneladas
enriquez,m
enriquez,extra
enriquez,toneladas
enriquez,m
enriquez,toneladas
enriquez,m
enriquez,extra
enriquez,toneladas
enriquez,m
enriquez,extracci
enriquez,impuesto
enriquez,exportaciones
enriquez,mineras
enriquez,financiar
enriquez,fondo
enriquez,permanente
enriquez,enfrentar
enriquez,cat
enriquez,foncas
enriquez,busca
enriquez,prevenir
enriquez,reconstruir
enriquez,caso
enriquez,cat
enriquez,permitir
enriquez,recaudar
enriquez,millones
enriquez,usd
enriquez,anuales
enriquez,cumplir
enriquez,esp
enriquez,constituci
enriquez,pol
enriquez,otorgando
enriquez,primac
enriquez,chile
enriquez,recursos
enriquez,minerales
enriquez,sub
enriquez,suelo
enriquez,significa
enriquez,revisar
enriquez,derogar
enriquez,actual
enriquez,c
enriquez,minero
enriquez,substituirlo
enriquez,ley
enriquez,minera
enriquez,rep
enriquez,revisi
enriquez,modificaci
enriquez,actual
enriquez,ley
enriquez,gobierno
enriquez,corporativo
enriquez,codelco
enriquez,redefiniendo
enriquez,misi
enriquez,empresa
enriquez,rectora
enriquez,sector
enriquez,cobre
enriquez,car
enriquez,estrat
enriquez,estableciendo
enriquez,autonom
enriquez,financiera
enriquez,ministerio
enriquez,hacienda
enriquez,elevar
enriquez,porcentaje
enriquez,codelco
enriquez,miner
enriquez,cobre
enriquez,nivel
enriquez,inferior
enriquez,establecer
enriquez,est
enriquez,ticos
enriquez,desarrollo
enriquez,fortalecimiento
enriquez,peque
enriquez,mediana
enriquez,miner
enriquez,cobre
enriquez,enami
enriquez,fomentar
enriquez,proyectos
enriquez,autoabastecimientos
enriquez,energ
enriquez,peque
enriquez,medianas
enriquez,empresas
enriquez,miner
enriquez,fomentar
enriquez,eficiente
enriquez,energ
enriquez,enfrentar
enriquez,temas
enriquez,suministro
enriquez,cambio
enriquez,clim
enriquez,transitar
enriquez,l
enriquez,vendo
enriquez,gano
enriquez,l
enriquez,energ
enriquez,ganamos
enriquez,eliminar
enriquez,ley
enriquez,reservada
enriquez,cobre
enriquez,potenciar
enriquez,rol
enriquez,cochilco
enriquez,transformar
enriquez,enap
enriquez,empresa
enriquez,multinacional
enriquez,chile
enriquez,relacionada
enriquez,petr
enriquez,derivados
enriquez,eje
enriquez,desarrollo
enriquez,integral
enriquez,pol
enriquez,energ
enriquez,sustentable
enriquez,preservar
enriquez,rrnn
enriquez,chile
enriquez,diagn
enriquez,chile
enriquez,reafirm
enriquez,compromiso
enriquez,voluntario
enriquez,chile
enriquez,reducir
enriquez,emisiones
enriquez,desviaci
enriquez,trayectoria
enriquez,crecimiento
enriquez,actual
enriquez,emisi
enriquez,co
enriquez,apoyo
enriquez,reciba
enriquez,comunidad
enriquez,internacional
enriquez,compromiso
enriquez,d
enriquez,pa
enriquez,produce
enriquez,emisiones
enriquez,mundiales
enriquez,proponemos
enriquez,progresistas
enriquez,promover
enriquez,desinversi
enriquez,combustibles
enriquez,f
enriquez,reinversi
enriquez,energ
enriquez,renovables
enriquez,soluciones
enriquez,clim
enriquez,limpias
enriquez,eficientes
enriquez,liderazgo
enriquez,chile
enriquez,nivel
enriquez,internacional
enriquez,compromiso
enriquez,chile
enriquez,traducirse
enriquez,reducci
enriquez,emisiones
enriquez,debi
enriquez,articulador
enriquez,discurso
enriquez,latinoamericano
enriquez,favor
enriquez,ecosistema
enriquez,reducci
enriquez,emisiones
enriquez,regi
enriquez,atendiendo
enriquez,compromisos
enriquez,adquiridos
enriquez,difieren
enriquez,desarrollo
enriquez,econ
enriquez,pa
enriquez,constituci
enriquez,garantice
enriquez,biodiversidad
enriquez,econom
enriquez,sustentable
enriquez,derechos
enriquez,generaci
enriquez,chile
enriquez,debiese
enriquez,liderar
enriquez,presi
enriquez,latinoamericana
enriquez,eeuu
enriquez,reconsidere
enriquez,pol
enriquez,ambiental
enriquez,buscar
enriquez,socios
enriquez,comerciales
enriquez,asia
enriquez,materia
enriquez,agua
enriquez,an
enriquez,utilizaci
enriquez,recursos
enriquez,naturales
enriquez,factor
enriquez,producci
enriquez,suele
enriquez,considerar
enriquez,determinado
enriquez,umbral
enriquez,explotaci
enriquez,recuperaci
enriquez,recurso
enriquez,vuelve
enriquez,irreversible
enriquez,alt
enriquez,costo
enriquez,cuentas
enriquez,nacionales
enriquez,incorporar
enriquez,c
enriquez,pib
enriquez,nacional
enriquez,recursos
enriquez,naturales
enriquez,cifras
enriquez,crecimiento
enriquez,transformarse
enriquez,recesi
enriquez,utilizaci
enriquez,intensiva
enriquez,recursos
enriquez,requiere
enriquez,pensar
enriquez,desarrollo
enriquez,sustentable
enriquez,horizonte
enriquez,temporal
enriquez,combine
enriquez,generaciones
enriquez,presentes
enriquez,futuras
enriquez,chile
enriquez,sufrido
enriquez,periodos
enriquez,recurrentes
enriquez,prolongados
enriquez,sequ
enriquez,particular
enriquez,pa
enriquez,necesita
enriquez,aumentar
enriquez,superficie
enriquez,riego
enriquez,mejorar
enriquez,eficiencia
enriquez,agua
enriquez,baja
enriquez,aguas
enriquez,superficiales
enriquez,continuaci
enriquez,detallan
enriquez,principales
enriquez,recursos
enriquez,h
enriquez,chile
enriquez,incluyendo
enriquez,agua
enriquez,salada
enriquez,km
enriquez,costa
enriquez,km
enriquez,espacios
enriquez,jurisdiccionales
enriquez,mar
enriquez,km
enriquez,lagos
enriquez,lagunas
enriquez,cuerpos
enriquez,hielo
enriquez,km
enriquez,superficie
enriquez,estimada
enriquez,glaciares
enriquez,km
enriquez,campo
enriquez,hielo
enriquez,norte
enriquez,km
enriquez,campo
enriquez,hielo
enriquez,sur
enriquez,cuencas
enriquez,hidrogr
enriquez,r
enriquez,transfronterizos
enriquez,chile
enriquez,privilegiado
enriquez,dotaci
enriquez,h
enriquez,desigual
enriquez,mayor
enriquez,lagos
enriquez,tama
enriquez,concentran
enriquez,regiones
enriquez,representan
enriquez,territorio
enriquez,nacional
enriquez,agua
enriquez,chile
enriquez,chile
enriquez,utilizan
enriquez,m
enriquez,agua
enriquez,a
enriquez,corresponde
enriquez,usos
enriquez,consuntivos
enriquez,usos
enriquez,consuntivos
enriquez,usos
enriquez,extractivos
enriquez,vale
enriquez,extraen
enriquez,agua
enriquez,origen
enriquez,consuntivo
enriquez,agua
enriquez,corresponde
enriquez,agricultura
enriquez,riego
enriquez,hect
enriquez,representan
enriquez,rea
enriquez,cultivada
enriquez,dom
enriquez,abastece
enriquez,poblaci
enriquez,miner
enriquez,industria
enriquez,relaci
enriquez,extracci
enriquez,disponibilidad
enriquez,agua
enriquez,dispar
enriquez,regiones
enriquez,favorable
enriquez,sur
enriquez,desfavorable
enriquez,norte
enriquez,figura
enriquez,disponibilidad
enriquez,extracci
enriquez,agua
enriquez,regi
enriquez,chile
enriquez,medidas
enriquez,adoptaremos
enriquez,progresistas
enriquez,c
enriquez,agua
enriquez,garantizar
enriquez,participaci
enriquez,distribuci
enriquez,agua
enriquez,v
enriquez,compra
enriquez,privados
enriquez,expropiar
enriquez,garantizar
enriquez,adecuada
enriquez,inversi
enriquez,infraestructura
enriquez,h
enriquez,accidentes
enriquez,rm
enriquez,chiloe
enriquez,chonchi
enriquez,promover
enriquez,urgencia
enriquez,reforma
enriquez,constitucional
enriquez,materia
enriquez,aguas
enriquez,permita
enriquez,instaurar
enriquez,garant
enriquez,agua
enriquez,nacional
enriquez,p
enriquez,materia
enriquez,forestal
enriquez,chile
enriquez,logrado
enriquez,reducir
enriquez,ocurrencias
enriquez,incendios
enriquez,nivel
enriquez,pa
enriquez,magnitud
enriquez,anualmente
enriquez,quemado
enriquez,promedio
enriquez,hect
enriquez,bosque
enriquez,a
enriquez,cifra
enriquez,mil
enriquez,encuentran
enriquez,incendiadas
enriquez,a
enriquez,esconde
enriquez,realidades
enriquez,dispares
enriquez,particular
enriquez,d
enriquez,incendiaron
enriquez,mil
enriquez,d
enriquez,incendiaron
enriquez,mil
enriquez,bosque
enriquez,chile
enriquez,signific
enriquez,reducci
enriquez,decenio
enriquez,lamentablemente
enriquez,a
enriquez,fecha
enriquez,quemado
enriquez,mil
enriquez,bosque
enriquez,significa
enriquez,aumento
enriquez,decenio
enriquez,suman
enriquez,incendios
enriquez,recientes
enriquez,chile
enriquez,registrando
enriquez,superficie
enriquez,mil
enriquez,incendiadas
enriquez,equivalente
enriquez,aumento
enriquez,decenio
enriquez,magnitud
enriquez,incendios
enriquez,progresistas
enriquez,proponemos
enriquez,duplicar
enriquez,n
enriquez,brigadistas
enriquez,cubrir
enriquez,territorio
enriquez,nacional
enriquez,establecer
enriquez,convenios
enriquez,colaboraci
enriquez,pa
enriquez,geograf
enriquez,similar
enriquez,canad
enriquez,eeuu
enriquez,espa
enriquez,hemisferio
enriquez,norte
enriquez,invierno
enriquez,europeo
enriquez,aviones
enriquez,especializados
enriquez,incendios
enriquez,instalen
enriquez,chile
enriquez,duplicar
enriquez,flota
enriquez,aviones
enriquez,permanentes
enriquez,chile
enriquez,pasando
enriquez,operativo
enriquez,transformar
enriquez,institucionalidad
enriquez,conaf
enriquez,transforme
enriquez,subsecretaria
enriquez,establecer
enriquez,bonos
enriquez,riesgos
enriquez,brigadistas
enriquez,ajustar
enriquez,est
enriquez,indumentaria
enriquez,combatir
enriquez,fuego
enriquez,est
enriquez,americanos
enriquez,eje
enriquez,desarrollo
enriquez,integral
enriquez,cultura
enriquez,pilar
enriquez,fundamental
enriquez,construcci
enriquez,identidad
enriquez,rol
enriquez,cultura
enriquez,artes
enriquez,progresistas
enriquez,entendemos
enriquez,noci
enriquez,cultura
enriquez,conjunto
enriquez,producciones
enriquez,materiales
enriquez,simb
enriquez,comunidad
enriquez,forma
enriquez,cultura
enriquez,memoria
enriquez,movimiento
enriquez,colectividad
enriquez,compromete
enriquez,social
enriquez,base
enriquez,noci
enriquez,ciudadan
enriquez,chilenos
enriquez,sentimos
enriquez,pertenecer
enriquez,comunidad
enriquez,cultural
enriquez,llamada
enriquez,chile
enriquez,entendida
enriquez,cultura
enriquez,conjunto
enriquez,producciones
enriquez,culturales
enriquez,cine
enriquez,literatura
enriquez,artes
enriquez,visuales
enriquez,teatro
enriquez,m
enriquez,televisi
enriquez,etc
enriquez,conjunto
enriquez,c
enriquez,permiten
enriquez,existir
enriquez,comunidad
enriquez,apelar
enriquez,transformaci
enriquez,entender
enriquez,practicar
enriquez,pol
enriquez,chile
enriquez,apelar
enriquez,profunda
enriquez,transformaci
enriquez,cultural
enriquez,acci
enriquez,pol
enriquez,destinada
enriquez,producir
enriquez,cambios
enriquez,culturales
enriquez,planteamos
enriquez,cultura
enriquez,prioritaria
enriquez,pr
enriquez,pol
enriquez,terreno
enriquez,artes
enriquez,productos
enriquez,culturales
enriquez,propiamente
enriquez,tales
enriquez,difusi
enriquez,acceso
enriquez,posibilitan
enriquez,formaci
enriquez,esp
enriquez,cr
enriquez,ciudadanos
enriquez,indispensable
enriquez,razonar
enriquez,informaci
enriquez,autonom
enriquez,sociedad
enriquez,ciudadanos
enriquez,individuos
enriquez,capaces
enriquez,pensar
enriquez,informados
enriquez,aut
enriquez,sociedad
enriquez,libre
enriquez,democracia
enriquez,consiste
enriquez,nicamente
enriquez,sociedad
enriquez,personas
enriquez,incultas
enriquez,desinformadas
enriquez,solicita
enriquez,voto
enriquez,democracia
enriquez,consiste
enriquez,crear
enriquez,condiciones
enriquez,avanzar
enriquez,sociedad
enriquez,individuos
enriquez,cultos
enriquez,informados
enriquez,aut
enriquez,libres
enriquez,objetivo
enriquez,orientar
enriquez,pol
enriquez,cultural
enriquez,planteamos
enriquez,revoluci
enriquez,materia
enriquez,cultural
enriquez,consiste
enriquez,dotar
enriquez,pa
enriquez,pol
enriquez,cultural
enriquez,reemplazo
enriquez,existido
enriquez,fecha
enriquez,pol
enriquez,distribuci
enriquez,recursos
enriquez,artistas
enriquez,distribuir
enriquez,recursos
enriquez,deber
enriquez,pol
enriquez,cultural
enriquez,esencial
enriquez,pol
enriquez,cultural
enriquez,destinada
enriquez,ciudadanos
enriquez,artistas
enriquez,pol
enriquez,cultural
enriquez,suprime
enriquez,fomento
enriquez,creaci
enriquez,art
enriquez,corrige
enriquez,mejora
enriquez,pone
enriquez,plano
enriquez,rol
enriquez,emancipador
enriquez,cultura
enriquez,formaci
enriquez,sociedad
enriquez,ciudadanos
enriquez,significa
enriquez,pol
enriquez,cultural
enriquez,velar
enriquez,creaci
enriquez,difusi
enriquez,formaci
enriquez,acceso
enriquez,cultura
enriquez,artes
enriquez,continuaci
enriquez,presentan
enriquez,elementos
enriquez,propuesta
enriquez,asociadas
enriquez,objetivos
enriquez,se
enriquez,anteriormente
enriquez,ministerio
enriquez,cultura
enriquez,progresistas
enriquez,estimamos
enriquez,ministerio
enriquez,cultura
enriquez,patrimonio
enriquez,incorporar
enriquez,consejo
enriquez,nacional
enriquez,cultura
enriquez,artes
enriquez,direcci
enriquez,bibliotecas
enriquez,archivos
enriquez,museos
